Agent_ID,Task_Type,Execution_Time,Q_Value,Machine_Usage,Energy_Consumption,Production_Efficiency,Security_Event,Anomaly_Detected,Fuzzy_PID_Adjustment,System_Efficiency
A5,Packaging,7.041440846286389,0.7937546256392141,83.67486346507027,46.828248180916574,97.16094182398132,None,Yes,-0.00460179901313694,61.79161711729921
A53,Packaging,8.786389415774227,0.7514101190354064,88.73142673961621,57.84686979550665,96.67816429124224,None,No,-0.03569442246565507,65.6610664655776
A35,Drilling,18.55483220077538,0.7436158244786122,80.81728583377215,49.58881860499305,87.2978023693839,None,No,-0.024799467594298664,60.996012743580934
A13,Inspection,11.115603717744056,0.7374990971360751,74.29608843390469,59.8119103185786,88.47078338103871,None,No,0.01945982107734319,59.01632195006006
A27,Assembly,7.039504432450232,0.6871214246734672,75.59003580891175,57.17523123075698,92.80653569552777,None,No,0.03348157581294124,60.26552681038711
A42,Drilling,5.272418579785729,0.5981340114146259,75.82492225921155,33.284873337724534,97.42389777314958,DDoS Attack,No,0.012634343738272963,57.76873645562221
A93,Drilling,12.824014890638168,0.5787770560119514,99.86223270566157,58.833856132192935,82.97691086480445,Unauthorized Access,No,0.0439423490034785,53.85536639407383
A41,Drilling,13.941198508278374,0.7772918209448494,89.7553659315522,42.103634990108965,94.84430564468593,None,No,-0.04161315187049888,67.22426836407091
A49,Inspection,5.372852452089406,0.7003515579041397,97.21985528735294,37.785344952300846,85.73297964832135,None,No,0.04394079743422118,63.96565957965185
A49,Packaging,16.289848381111582,0.9883582767037215,73.70214159163702,35.75099244162708,98.05416039580436,None,No,0.02877686752446515,70.15415876656087
A26,Assembly,14.923961111355151,0.8073409643685262,84.11209948882032,45.45364866199156,88.14538747243861,None,No,0.028762586204263363,63.682029307910874
A93,Drilling,19.912139366794612,0.6428239185535874,86.75515733274467,35.45648928109028,91.20681360254129,Data Breach,No,0.033823532668074446,58.14458635052817
A21,Assembly,12.218186613438363,0.9027580375632633,97.80417291925903,32.83530412480354,97.15133077672047,None,No,0.013818046015925067,73.19299723332492
A96,Inspection,17.42582633278983,0.7817844101091918,75.7032758267854,56.03743549062318,81.43401939430017,None,No,-0.022127360945345145,57.74620757619867
A68,Assembly,10.324341164308496,0.6454476233099755,73.1846295947727,41.286835915707385,81.09881710194297,DDoS Attack,No,-0.04166638281342392,50.8567216343605
A8,Assembly,13.571709226154105,0.8762565654941393,84.2790528436782,33.321284190556476,89.6921170709263,None,No,0.004857320843568283,66.9256602879333
A73,Inspection,16.225243751633414,0.5809323758231639,91.95090989830571,40.21481393181989,82.14838018217898,None,No,-0.006334455825962412,58.84670017581403
A64,Inspection,7.94317414876507,0.6973708663172238,73.75757495364549,48.1998451625636,89.55135241080626,None,No,0.032801741264188916,59.69948876513971
A35,Assembly,15.784335916195262,0.6103676953373817,95.27961387572907,38.72468771786665,80.57100816403725,None,No,0.04787859012292754,59.61921117572168
A75,Welding,6.897184488200691,0.8564641548950374,96.30986267892703,47.25815102323013,98.33415969769989,None,No,0.041283797683801624,70.9991044104431
A22,Drilling,6.267980542550152,0.891086644924342,94.61825977885891,59.88201694621339,94.02259244719656,None,No,0.0033082083857270267,68.36622013851591
A81,Drilling,12.217692312693021,0.512363978887397,76.32544945833355,39.33263461672274,80.53167657670586,None,No,0.017439402815213972,53.79177663842472
A81,Drilling,18.37401917622976,0.6187503529915979,84.74702527623913,42.30283386389824,95.01721645188901,None,No,0.0294600524054498,63.101015309445565
A3,Packaging,12.530769178078891,0.838234850676808,76.2167034540831,58.55570434374313,98.44175734167172,None,No,-0.0023836485663638607,65.52917020664717
A44,Packaging,16.278194922961113,0.9149029371422599,79.6562920769144,31.951212334537445,91.92856904542138,None,No,0.035448318961002964,67.80562354294288
A25,Inspection,18.80022828221447,0.7849628122091705,93.3619316194222,50.40575378342173,88.4206875938787,Unauthorized Access,No,0.004579441078007451,59.69934222727716
A82,Welding,12.965588379198582,0.726242887967266,86.1994867199796,48.52537545443934,94.57568001847615,None,No,0.034167094828580005,64.74248956528777
A1,Drilling,12.726905809382055,0.6384742995009336,91.89196755926199,45.48398044313471,96.92020239993234,None,No,0.046055494803027605,65.36756241753054
A78,Inspection,11.12398469237783,0.5708280869675949,70.33806457299438,45.45642430895454,91.35568586324781,None,No,-0.00021780289828263882,57.480806568354446
A72,Drilling,12.40313939570133,0.5355008507193015,84.5511327408543,35.01841195611941,86.30955926262669,None,No,-0.04669723759907164,58.64222607199564
A82,Packaging,7.435287225101544,0.6434460147203904,70.17962927085908,30.354391830282403,88.08214371167409,None,No,-0.03069561804093599,59.10226445022102
A66,Assembly,5.316818743158063,0.981306353314589,76.30035935493423,49.62272408563402,93.47794750972581,None,No,-0.0026712634303749927,67.31510553260554
A62,Assembly,10.331049288866417,0.8340783850610112,88.38234566542616,43.522177762278595,89.62993205969953,None,No,-0.00801394305589391,65.85779188195741
A47,Drilling,18.03446798549185,0.843303758504315,80.53255312638578,52.49598567587485,92.8780775066069,None,No,0.020213608199623437,64.87421823041873
A41,Drilling,12.319968133612,0.6466744500548213,98.02198286819478,54.012822546328024,86.30259705885534,None,No,0.038504475307454766,61.65764214364472
A75,Packaging,8.721515723545025,0.8934104878150078,80.65666169726393,32.72842014455193,94.85021247213159,None,Yes,-0.04350136062862701,63.66678507015038
A5,Inspection,15.931978221672962,0.6992460235051494,72.91512172246892,32.98597377522464,88.34471410810332,Data Breach,Yes,0.026574384413101185,50.60723308031564
A83,Drilling,10.045667197839634,0.6197631865495259,98.12188282528301,38.44698674480418,82.65093889268216,None,No,-0.0027047893091410105,61.23531717863957
A87,Packaging,9.537301462302596,0.5669827294143781,80.07084018161167,50.82468910779073,87.53641243172753,None,Yes,-0.000750055226844383,52.28591868652184
A71,Inspection,14.525027523161821,0.9627641391869506,82.8179502690295,40.143717547546245,94.40623891354959,None,No,-0.01756928445422845,69.56699664821012
A14,Drilling,19.414519564404433,0.5364990234546325,82.57579887376896,36.41720778387842,80.4523670695421,Data Breach,No,0.039315311578212955,50.78436629327545
A14,Assembly,13.87732958559788,0.7219891357324966,97.30564997576896,55.97034004219356,88.95479655212492,None,No,-0.044238153811684604,63.88579732643434
A61,Drilling,7.85386533244777,0.8328415707550765,84.78696178006197,34.90541821161949,93.51989825863416,None,No,0.04619315297836511,67.53164125340564
A33,Assembly,16.285323965720227,0.6304379997659715,78.8645060020171,59.16807782428006,86.00311295312055,None,No,-0.024335469664043388,56.86609859454306
A57,Welding,17.55041788092321,0.8980138838261165,83.42197632027654,35.21513878600732,93.15300067208403,None,No,-0.03770290906226914,68.38435933081053
A89,Assembly,13.350184521715256,0.9048452194930707,76.41253145853726,59.560969392064436,97.83681020840923,DDoS Attack,No,0.043194628870909066,61.55803782572612
A62,Assembly,12.730559064227387,0.7565417312124805,84.47040481733421,32.146262423909874,92.45452533592504,None,No,-0.004683872812253964,65.79209947969548
A93,Inspection,6.2088641418145105,0.6937901709855343,88.3078824603084,54.799498900937245,89.19203410784485,None,No,0.03202713448825441,61.73424366481659
A9,Assembly,9.650891970923533,0.8180076324280521,72.62768009344514,54.93106094477306,97.11909902209712,None,No,0.0007070147661202425,64.2402221816116
A51,Drilling,6.0254816359596655,0.7841202217283705,82.68355722588782,30.956522098680736,91.87126401801765,None,No,0.016582453866993335,65.87196927708396
A99,Welding,12.193115462014159,0.9012933719929082,72.04402631789232,52.286219797354086,91.80517886778983,None,Yes,0.023872534377515936,58.92812227081717
A66,Drilling,9.40529950137049,0.9807268474406654,71.45850953930746,46.55053511756033,82.44967783820354,None,No,-0.0006379727123938111,62.23105648020019
A30,Assembly,6.810574540498191,0.7174660459972867,95.62765691233375,35.337292759925596,99.60923172894684,DDoS Attack,No,-0.03058797037898029,64.78481571799867
A91,Inspection,9.003397507436297,0.8012134451674247,78.84578933290909,40.39065749935785,89.84220078278044,None,No,-0.017736576152430697,63.6912413331067
A59,Packaging,16.199840384565405,0.9670953120365683,92.9301266719732,55.56920259826871,82.56796907495877,None,No,0.028946987793454212,65.39819894528266
A96,Assembly,19.927297858621106,0.7524351152710171,71.65035059210274,40.62130302231729,82.35865124720247,None,No,0.03688599848772746,58.26010262049015
A57,Packaging,15.156228939227685,0.8206386941635829,73.5169770369312,41.508670644272705,85.76484199949557,None,No,0.04292423343784056,61.27123902602885
A61,Welding,13.168790284221581,0.6914199544020811,91.90706975870066,40.88689792839791,95.26829390136996,None,No,-0.008091912016180203,66.22844080748995
A79,Inspection,11.386405413304406,0.668360931993157,81.97863533183455,31.32100088310904,83.1743755206717,None,Yes,-0.004790637631818209,54.900595826187825
A97,Packaging,12.628438333986196,0.7337931964386118,92.5023199478579,38.944128772855144,90.93737996284969,DDoS Attack,No,-0.027926142556869038,60.656867026198185
A80,Packaging,10.171147394003505,0.6561899424779948,80.7743355392308,35.435810570972656,93.2697034408173,None,No,-0.039667360994811746,63.04296627663572
A45,Inspection,14.677391232727505,0.5111801799995033,84.36004816130085,36.45067693884338,88.07060085716267,Data Breach,No,-0.027184126423663635,53.67878588123097
A19,Inspection,12.846436864931706,0.8232464787606917,93.63259914286095,42.75962092491232,86.73381854763133,None,No,0.03449597408476732,65.60901473034734
A27,Assembly,5.539146909905704,0.6770209855265398,90.52091265720682,55.01500835896175,85.59317153046493,None,No,0.037756189339784765,60.380370018261964
A40,Drilling,6.675311415827702,0.7636145532603033,74.51233762039374,55.80150630214569,95.3629997667037,None,No,0.02047008151726047,62.73980786575172
A34,Packaging,14.920166874444572,0.6892110214559115,72.00079141786549,53.95567683471428,89.6947067578933,None,No,-0.030581854015989486,58.66669373237721
A41,Packaging,11.146406404305297,0.7679995569729267,96.3988082079093,37.88592156053057,84.61918087008493,None,No,-0.02824001279587688,64.69883297302131
A63,Packaging,15.854976036598673,0.9039076557745215,84.78530262985097,43.37893210407415,92.58831425933968,None,No,0.04912872015536106,67.73264613478908
A31,Inspection,18.318121780733584,0.7478450914824062,98.31974786746082,58.22267876628233,89.36721290663209,None,No,-0.005253046277785403,64.54546868916489
A67,Packaging,10.797167307751035,0.9772553630365851,70.35927712224532,43.147369508781836,89.43707400545486,None,No,-0.025405151405259244,65.07705533648453
A86,Assembly,9.370134695603992,0.9753461339459633,70.65736848902452,41.42864976511353,94.22940452382201,Unauthorized Access,Yes,0.0009671869410340511,57.187293209741625
A62,Drilling,7.153417814300377,0.8554370212732851,70.6123204502966,42.329575766849,98.71395332373338,DDoS Attack,No,-0.03473724517274227,61.48382826833348
A81,Welding,16.90654905191724,0.9010389718434542,72.93305616685566,54.37873831302786,90.29343970140185,None,No,-0.006889431234852451,63.28689271949818
A25,Welding,17.57811520171557,0.8623407918177195,86.88838690150675,34.196574122897594,88.50824079621937,None,No,-0.0056637169827101,66.60813212285372
A38,Inspection,16.15180534940871,0.9494583312680043,75.14616090743354,52.3772478599727,96.65033272531971,None,No,-0.046498225095959404,67.4408071109774
A97,Inspection,10.769898752022613,0.5909867434153091,83.03194526185871,55.711036334948844,97.19201123632021,Data Breach,No,-0.0011114715811784345,56.731824781711126
A11,Drilling,17.683290081110357,0.5676881708830914,97.91180288929532,53.128981009015305,83.76344352039824,None,No,-0.011360686856711155,59.12860330277866
A42,Assembly,11.932614843118001,0.7297460522546495,70.95148321508901,59.371376634056745,84.94843037318434,None,No,-0.04645110716922244,56.827452173978855
A87,Drilling,13.15556144320288,0.6503269462690726,91.520166680596,34.91160318844703,99.2631632428737,None,No,0.026115393667405826,67.52467723980543
A4,Packaging,7.142148982967338,0.8154958937611326,84.11503868163094,55.72549384278366,94.21608463873682,None,No,0.033280500199378366,65.24681008276521
A24,Drilling,12.594533480556768,0.832336242255602,97.1373623009149,50.812016545925516,98.90565641658617,None,No,-0.031749665100364345,70.55525821733696
A28,Welding,6.03894514541623,0.5974595355421016,89.7937739119372,40.27305159096234,91.97451665389676,None,No,0.028424293674328624,62.67044699569194
A89,Assembly,13.73265930969389,0.6534102567638809,93.99777207699623,33.596001170298095,92.44977313908234,None,No,-0.04124821676692686,65.48806868927998
A65,Drilling,5.164226256073745,0.7110162454851356,76.19889177282735,44.379936805995285,97.18121115978632,Unauthorized Access,No,-0.014004619282037237,58.89459404758319
A27,Drilling,11.095005669777791,0.6597111669495526,98.5849364672806,51.44193541118743,81.91960823311506,Unauthorized Access,No,0.036067130237307385,55.53486038457445
A44,Drilling,5.11259054600132,0.7297878673212803,76.29777900956593,48.85108335947035,80.41017752078363,None,No,0.032836028373953774,57.13427582070521
A57,Assembly,7.309756787264439,0.685220039879801,82.67190680341555,58.73904881673178,81.27907078171306,None,No,-0.004004584371962605,56.87650558929118
A97,Assembly,19.29729606399102,0.9036102610632054,96.67855837968956,47.031467802163334,85.69659516956507,DDoS Attack,No,-0.008941626648379997,61.98340818481172
A19,Welding,16.426245336674107,0.6242745142461494,81.86594436275504,36.16131990128968,96.87794185721434,None,No,0.01283371136179684,63.99372391023076
A18,Assembly,17.24486057500815,0.8853422033072803,85.92492053413116,37.69639493006686,94.29077015639452,None,Yes,-0.03486925980543676,63.83849674252295
A30,Packaging,9.18580163935426,0.6667098234036779,84.21365095028864,45.86399897018177,91.50329693597217,None,Yes,0.008060442708876604,57.191845535501976
A12,Assembly,18.96271908191978,0.9829171976589539,76.4111586302937,38.81438407572566,86.75385051545949,None,No,0.038639771275055565,65.76067747784906
A32,Packaging,5.074514107820725,0.6283963330686243,88.38632944483624,42.917883192433735,81.2912897900063,None,No,0.0020628213214729657,58.46992014709889
A78,Drilling,10.193224535118777,0.6245994976521364,74.16002340786994,54.403035394005485,85.25450306086222,Unauthorized Access,No,-0.0035254281595980333,50.98549231956106
A28,Welding,13.669790408353466,0.6923149978903691,88.26061074136757,36.08685345056105,80.71039491423984,None,No,0.027467652298824446,60.17389472672073
A12,Welding,12.505843284198564,0.8074948748828693,94.01213905717336,53.75325757949494,81.22110301436336,None,No,0.009100601586124357,62.06544075688791
A5,Assembly,13.864869956263139,0.8328878326197897,92.76910360027469,57.469549029620566,81.86764933610365,None,Yes,-0.02829766996755675,57.21168220393014
A78,Packaging,11.764174743248377,0.5549597157212944,70.88293818549771,52.38650663914957,85.06391504251133,None,No,-0.031413883495061724,54.062697304615
A7,Welding,19.821715684912952,0.9265033637779949,73.54974151804234,58.42205475375548,87.8355631458692,None,No,-0.007413563093740236,62.532035362140505
A77,Packaging,9.64385759149081,0.9876598445074474,92.52808523387668,34.19277133614407,93.20978425428143,None,No,0.031980683221102674,72.12345050502246
A15,Welding,18.36773228126704,0.9862100688980413,72.78381257577706,55.68927757350638,96.550732586849,None,No,-0.039909685723558214,67.3323291705052
A56,Welding,13.785152504731789,0.5413182394621436,82.7818712376869,51.780025649530884,86.1798009159617,None,No,0.03514444389397606,56.676656838211855
A49,Drilling,12.24459339776222,0.7986740853337362,78.2734477398158,42.97800903911002,80.77070083476525,None,No,-0.01703258713204503,59.638650684632985
A10,Drilling,8.97110139232576,0.78752011878708,94.88441961566603,30.51019531761417,81.21809550187105,None,Yes,0.02060105678761509,59.16350496786181
A1,Assembly,10.513901596602855,0.5805665059686,83.91859446926755,59.57013735406153,99.14997883839737,Data Breach,No,-0.014634287919016845,57.09802681317831
A70,Assembly,12.004431578140165,0.8247569719087366,88.35621127710945,41.9721502213862,92.98916730969565,None,No,0.02487022129067243,67.16483359533626
A78,Welding,19.574817742269207,0.6382427430737914,85.4111815764724,53.87974475452357,84.73756772386672,None,No,0.040390342901295714,58.35414379086463
A73,Packaging,18.261687869309192,0.9900971230590366,77.85920551855429,52.61219082689989,98.62953164330236,Data Breach,No,-0.01993033331583527,64.56437713952255
A24,Welding,18.45116318449745,0.9384299825051948,94.0985275142096,35.081767822517236,87.74139444862068,None,No,0.012589418117358447,69.17668615014236
A18,Welding,18.891216138723284,0.6031481553174672,93.12606210554965,31.307837070174223,84.80834785634157,Unauthorized Access,Yes,-0.011772837280519331,51.48073096297848
A37,Drilling,11.898516342483987,0.6289825392075001,85.66935287196137,35.464730340620676,96.84683309883307,DDoS Attack,No,-0.028534972360374534,59.90578156401344
A74,Packaging,15.34455364314032,0.840410716048772,90.46533390031352,57.13422652705006,84.36692409604014,None,No,-0.007909252554519818,62.934628086749186
A93,Welding,13.035433575351444,0.8642993790238754,83.05248088149735,59.546659036377505,98.57498611168042,None,No,0.02714477201137673,67.3718122978114
A74,Drilling,18.276713225590854,0.5715355856654933,71.32546216801089,32.11394210265622,83.3867303516118,None,No,-0.0019772751402351366,55.839102077291145
A22,Packaging,14.729860736640322,0.5573803632219261,75.5934365689248,33.48668979549955,93.27071361753055,None,No,-0.026136783495772323,60.22591104568574
A73,Assembly,18.266239497463587,0.7186759154417641,72.4821870133541,49.31822423725212,98.87431069232282,None,No,0.01370871240232932,63.487857564710026
A88,Inspection,5.127218988734144,0.9517083637468294,80.19060317652222,31.914013145830555,82.48940516715982,None,No,0.005373198846882123,64.87664866252189
A90,Drilling,8.324826472337147,0.8241504427867504,80.74053022772252,35.67506752549399,84.83123203127778,None,No,0.02306426466671431,62.99610096124123
A47,Drilling,15.99350177790055,0.7901791384456499,89.94004033486755,48.263515883153545,98.9013294874704,None,No,-0.02177146743890227,68.52577104255931
A86,Inspection,16.4459643980136,0.8863910251654081,83.3898553109767,37.39801285015188,93.92569251864506,None,No,-0.04001696695553553,68.23626728794633
A91,Assembly,7.160184552187005,0.8277403827752942,95.60030078961903,30.04082698963831,95.92570142543197,None,No,0.0256209800562021,71.04106568463865
A97,Inspection,6.366188828991341,0.5466984675278852,82.24085835630959,35.737927399013884,86.12045370884425,None,No,0.03005619594035222,58.25652976545594
A7,Drilling,8.216104415473788,0.8836024661630575,70.11059653773104,55.857489541588315,80.92192550425199,None,No,0.01465047049654862,58.47718987834932
A64,Welding,5.266047175687895,0.7040237403411346,70.78600140622379,39.14908231753054,82.84963755423806,None,No,0.02727560470711632,57.46262187800962
A7,Welding,9.174620241034653,0.7098597114085555,95.18164581817372,35.69969690269926,84.632316086583,None,No,-0.014713248552075286,63.516480136169136
A25,Inspection,6.7947293991938045,0.6340490096210868,72.8459485563733,36.1345947596464,93.02171001651763,None,No,-0.03871798463542299,60.84539443433881
A59,Packaging,7.974331850200251,0.8397678836684803,95.79544113469093,58.66943144392185,84.36892149473157,None,No,0.04125969397132975,63.83507135380824
A29,Packaging,19.32474052913559,0.936930929279536,96.18998292725044,43.61574620576116,84.13999466348447,None,No,-0.028412198895810717,67.27103841585848
A89,Drilling,5.0630102919466715,0.7152890872346127,99.60997128839551,58.46388782421026,81.6407372879704,None,No,0.01881512295534478,61.03768213513848
A80,Packaging,18.105794163407683,0.5143504459841949,88.50520784220747,32.383707816903936,99.9534511033511,None,No,-0.047812368672417685,64.73106014777544
A88,Welding,14.845282475947648,0.7093017046637777,78.04970856516303,35.39046833745855,95.38011706378776,None,No,0.04837252770412838,64.4089757980774
A17,Inspection,17.011320617917548,0.7375051684225185,78.2956214546287,49.708663560625254,95.15900383623072,None,Yes,0.04087432260897757,58.50196283780588
A28,Packaging,16.424262388921964,0.9762664240740936,83.04935331292364,49.56145940721009,81.56130082570445,None,No,0.0017784345996944978,63.80357353362738
A49,Assembly,15.84042591676719,0.8902639611500303,76.94000519505938,50.30490224168611,89.55225296112118,Unauthorized Access,No,-0.007178385921610152,58.98369122229236
A32,Inspection,18.47928207678997,0.9573759074830033,86.59333431047398,58.960812383161965,84.40107120264899,None,No,-0.005692826549693289,64.33053225449827
A35,Assembly,15.972497884540676,0.7672371291478908,96.77166846448901,45.0435234145668,84.40210059715727,None,Yes,-0.034280075009174495,58.95556417326185
A71,Packaging,17.71401801298812,0.7108291115789537,82.78850853433399,46.67235528073346,99.61959222617725,None,No,0.0030039157566286168,65.95488530084343
A65,Drilling,5.351036570549575,0.8676632406410425,84.39000468699024,49.821159519202546,89.70555030535306,None,No,0.013076760479203003,65.13136992043987
A57,Packaging,10.264133191130908,0.5978055820372206,90.84196314310618,31.953443019301023,87.97314405523926,None,No,0.0033108521302844113,62.11841758953125
A85,Packaging,7.52690218460393,0.7657858306050084,94.29219110618632,49.4053149806951,86.37271269241349,None,No,0.02725181258502893,63.78270841223331
A27,Assembly,14.372731962554376,0.5895947949335223,87.70124158112122,30.900185164367322,92.94337552739243,Unauthorized Access,No,-0.03957688481629201,58.41947590941494
A43,Drilling,8.584520569039702,0.948118365324534,76.84163149794847,53.12233792266798,96.84408282910658,None,No,0.03025879731207777,67.75609294545622
A1,Packaging,14.975579071392222,0.6008761252191156,72.2822845290321,56.27225657514813,86.01601277115189,None,No,-0.005235833281985125,55.25315886113468
A76,Packaging,8.514958157374057,0.998914520664612,96.82635448147019,30.33331050486962,86.91356920812282,None,No,0.042185553021908004,71.07565794234844
A60,Assembly,5.732758672334205,0.5622078139626012,90.38976615944866,38.02289296450107,88.38089878742969,DDoS Attack,No,0.020874645246846374,55.87217972966352
A85,Packaging,17.224336497663288,0.8855950133166853,78.01375257141147,49.117160650700995,83.94558763433739,None,No,-0.04144708535736533,61.98116976928086
A75,Drilling,6.502343934746692,0.9803210692115545,79.71195895625077,40.39977321076882,90.34529615170122,None,No,-0.014671844819890721,67.64695431508486
A76,Assembly,11.273482371891838,0.986354446194079,76.43289869985968,31.65702965283134,87.20276254190696,None,No,-0.040893737078390974,66.72907071533318
A1,Inspection,15.509117453389125,0.7482761428934577,80.57130309953769,49.42239924426167,80.61415814551496,None,No,-0.00837675507632838,58.38320681155651
A40,Welding,7.021244594471019,0.8949553567790642,71.91753619500902,52.02005770313213,94.3134527106676,None,No,0.049005832432738705,64.80598968853693
A22,Welding,19.87356713499682,0.6530006028931139,81.88906532296083,35.77676135988891,97.77469080446693,Unauthorized Access,No,-0.03359085493046421,59.97002530825233
A8,Packaging,12.598822854673097,0.7212922373255926,73.75069852146322,30.405790423517942,84.13950045945073,None,No,0.007563067883371299,59.79120559223299
A21,Packaging,10.338808939950502,0.9810932863764565,70.33723172629885,34.02041006608592,97.74612816553308,None,No,0.008521520310088973,69.38572233239353
A64,Assembly,19.204806526750165,0.92110415306424,96.88149580517609,47.10053436176824,99.14632661373513,None,No,0.0027606183693467262,72.74685943163725
A69,Inspection,18.371411942542103,0.8444458115160045,92.71657106546641,46.6709924226342,88.1810709158389,Data Breach,No,0.008636835901971049,61.037559567485516
A3,Welding,18.540433157491357,0.8415955063744008,86.41897674204532,49.052973764318516,97.84982428712759,None,No,0.027548909102077815,68.35033781431626
A42,Packaging,7.992882168306252,0.7205874376524041,91.53531938626725,52.853377729013886,88.0927016025279,None,No,0.04042019026381262,62.670555498411304
A42,Assembly,16.282781246455748,0.8683750768846935,75.06098562359854,58.75797370448643,82.32593894276648,DDoS Attack,Yes,-0.022381905165319262,49.43427686907153
A35,Assembly,18.540254083041805,0.7490411579071921,81.87357353757409,36.27213958067368,89.4741450087518,None,No,-0.027668299683537723,63.517981911092015
A81,Assembly,5.758393700871773,0.7603464283401455,82.31604925024305,44.25292381803611,87.31631171284818,None,No,-0.01956955113454455,62.17137072018719
A91,Drilling,16.942110625978415,0.7246836961188716,95.97828659976848,50.843988397241525,85.03362570973846,None,No,-0.01144560577851289,62.618382686502365
A75,Inspection,6.129576656754502,0.8137630254837567,71.28389078003929,30.120245566653377,89.8871440547484,None,No,-0.0048558961840720755,63.474871730917016
A36,Drilling,12.752015338533266,0.8327862545302329,92.59700942768421,45.99603178908596,92.62773830683388,None,No,0.024925659592798827,67.62661911996646
A17,Drilling,14.920647377364983,0.5247750930259685,84.4009503640289,41.2723694165789,88.71164241424192,Unauthorized Access,No,0.049090855584152104,53.73311195736403
A92,Welding,15.09703073907006,0.8485264220794033,81.75593568153462,49.00630945371173,89.313681186122,None,No,0.020825566399717693,64.14655710697261
A42,Inspection,7.244484408990499,0.886589615031659,73.00944228102273,33.08281291775307,99.49838499800892,None,No,-0.002610735440907716,68.824753464266
A54,Assembly,6.281940304299136,0.8780918511110081,72.96287932330146,48.91971015799564,85.57588675008851,None,No,0.02533781724794082,61.492796571116294
A98,Inspection,11.657656964557209,0.7939810816659596,80.92998206624209,55.91006805194979,82.40738535767666,None,No,0.02738513374091582,59.4375653844433
A57,Inspection,5.861939490189364,0.6776484355622154,92.06594497136624,31.994182099785686,98.79584246195296,None,No,-0.039159221919086044,68.28507648032017
A19,Packaging,10.469040361395152,0.8616698375222268,90.83014246253602,47.47925510965018,95.9770360784699,None,No,0.008346965529375139,69.04231416337468
A92,Drilling,5.542375282643931,0.9407741322162786,92.31581583956242,49.976430171101,82.10081941258186,DDoS Attack,No,-0.03410141473044151,60.121330560160715
A97,Drilling,12.699859932178347,0.7660107307780359,90.69410332261187,50.716824354986436,84.49537097584441,None,No,0.03928498961809261,62.185501234922214
A84,Drilling,18.954797836896955,0.5380114065592538,74.237527838434,43.75265885852957,88.05219085496084,None,No,-0.03915931512644443,56.45334415500326
A32,Packaging,15.294751535414688,0.8761935613727538,88.7802860955521,48.53069713764624,83.1714193216567,None,No,0.02416598170941571,63.695426461463555
A7,Assembly,11.954524957067509,0.8825824340545757,70.86988111205153,30.365781975404595,86.99006280008514,None,No,0.028015841377757242,63.58507182599542
A82,Welding,19.720918267630317,0.7917633754711904,89.74275700578485,35.04969772539101,87.24983159827039,None,No,0.04429751349086074,65.17878177734984
A52,Drilling,15.569069894880222,0.7723547566819379,70.70780290580836,52.31350240148067,80.20582004050335,None,No,0.04053085445929873,56.4396334908537
A10,Packaging,8.739009676822212,0.651393222828764,89.0240558598994,59.655417754531186,86.8611999469112,None,No,0.02613498096776555,59.61161383186652
A56,Packaging,16.062047833946046,0.5572140538896229,79.29958192876015,43.48739218988827,82.87361053636451,Data Breach,No,-0.0434674218860574,50.80490245910146
A40,Inspection,17.562128550918757,0.5924265384263001,80.256027907513,55.075976814505125,99.05295982204396,None,No,-0.007299867382120004,62.01332259739568
A45,Welding,16.268725222749637,0.6942431572064325,96.49115559924395,37.85606832948366,81.30528532818411,None,No,0.003472331079000593,61.919601562302724
A21,Assembly,10.313103267069266,0.93187205834884,77.77794965308827,44.66970520888957,98.1142276826871,None,No,-0.0018082760667365375,68.97175164978034
A16,Drilling,8.396882376953668,0.6769268277367997,90.15651085166864,32.90365360514231,83.63498470295526,None,No,0.03781802771175456,61.7334672457376
A62,Packaging,6.709949241073481,0.5107983300101935,79.94516506706698,50.19852039792009,85.24757451123975,None,Yes,0.021737018110953216,50.28417737832116
A99,Inspection,9.999645873409072,0.6728901997368086,84.51522529119755,34.9092647592492,98.98083573078983,None,No,0.02514629472895276,66.4622568693667
A77,Welding,7.026606584549193,0.8019193311790874,73.69364673846093,43.60117731849421,91.94829634729649,None,Yes,0.019282652810390946,58.19631677834311
A64,Packaging,16.684354008295095,0.7296226107271161,77.05375646772917,45.64081071259204,82.10114082546039,None,Yes,-0.0036375050083145427,53.27957876701312
A87,Inspection,13.77002782600915,0.5556202661508594,94.81577360192698,34.43027449575982,86.27689580332057,None,No,0.005338061763691795,61.14329091515485
A61,Inspection,17.951690407207437,0.9532698275479523,79.23606830589338,43.6253850151492,87.20447914843393,None,No,-0.00501954427231506,65.43186336999638
A36,Assembly,5.469924264713166,0.8168526630890877,71.10155833905328,44.4659898662717,96.74824901338056,None,Yes,-0.042614110011048804,59.81006554831747
A98,Drilling,8.046028476641872,0.6662994118727389,97.3217686342157,57.07457858721499,94.0753323583229,None,No,0.04062315066680265,64.71301704890558
A45,Assembly,17.85987177769309,0.5074734020128018,76.88779102858595,56.0302645435188,99.5893298046573,None,No,0.02420330609540898,59.75973171348427
A33,Welding,14.02432874031684,0.9064286176156255,72.85909879645963,47.269309246379535,97.5220230917202,None,No,0.012105949667834959,66.98227042365455
A27,Drilling,10.45932393180642,0.6632658149788673,71.0708829737109,48.71741348195006,86.44072883501272,None,No,0.024352736503146635,57.1840430801296
